system,sample_id,question_type,prediction,gold_answer,exact_match,f1_score,time_seconds
Agentic Self-RAG,381,comparison,no,no,1.0,1.0,4.179221825854237
Agentic Self-RAG,382,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,3.5847366255033286
Agentic Self-RAG,383,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.24703686334138
Agentic Self-RAG,384,comparison,3677,3677,1.0,1.0,4.028357173640289
Agentic Self-RAG,385,comparison,Kansas Song,Kansas Song,1.0,1.0,4.466759499867166
Agentic Self-RAG,386,comparison,no,no,1.0,1.0,4.655489609499947
Agentic Self-RAG,387,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.521516445630692
Agentic Self-RAG,388,comparison,Greenwich Village,Greenwich Village,1.0,1.0,3.5677343109062836
Agentic Self-RAG,389,comparison,3677,3677,1.0,1.0,4.763102296336731
Agentic Self-RAG,390,comparison,Kansas Song,Kansas Song,1.0,1.0,3.5647400482411076
Agentic Self-RAG,391,comparison,no,no,1.0,1.0,4.362824803903358
Agentic Self-RAG,392,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.70532049984465
Agentic Self-RAG,393,comparison,Greenwich Village,Greenwich Village,1.0,1.0,3.9404949736726285
Agentic Self-RAG,394,comparison,3677,3677,1.0,1.0,3.303623409866086
Agentic Self-RAG,395,comparison,Kansas Song,Kansas Song,1.0,1.0,4.710664340188686
Agentic Self-RAG,396,comparison,no,no,1.0,1.0,4.488927670060816
Agentic Self-RAG,397,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.376870488672755
Agentic Self-RAG,398,comparison,Greenwich Village,Greenwich Village,1.0,1.0,3.8919349702006074
Agentic Self-RAG,399,comparison,3677,3677,1.0,1.0,3.5477715227723254
Agentic Self-RAG,400,comparison,Kansas Song,Kansas Song,1.0,1.0,4.155742623572035
Agentic Self-RAG,401,comparison,no,no,1.0,1.0,4.338685204398533
Agentic Self-RAG,402,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.051953465030252
Agentic Self-RAG,403,comparison,Greenwich Village,Greenwich Village,1.0,1.0,3.869979115188612
Agentic Self-RAG,404,comparison,3677,3677,1.0,1.0,4.278537376220063
Agentic Self-RAG,405,comparison,Kansas Song,Kansas Song,1.0,1.0,3.872243557913567
Agentic Self-RAG,406,comparison,no,no,1.0,1.0,5.355925014268633
Agentic Self-RAG,407,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,3.5337658920827755
Agentic Self-RAG,408,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.616402526874834
Agentic Self-RAG,409,comparison,3677,3677,1.0,1.0,3.747905776461919
Agentic Self-RAG,410,comparison,Kansas Song,Kansas Song,1.0,1.0,3.339213823803535
Agentic Self-RAG,411,comparison,no,no,1.0,1.0,4.607976255690299
Agentic Self-RAG,412,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,3.7901668909882753
Agentic Self-RAG,413,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.183312872293345
Agentic Self-RAG,414,comparison,3677,3677,1.0,1.0,4.84989979448992
Agentic Self-RAG,415,comparison,Kansas Song,Kansas Song,1.0,1.0,4.787726224291965
Agentic Self-RAG,416,comparison,no,no,1.0,1.0,4.586032294174253
Agentic Self-RAG,417,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.208285335571876
Agentic Self-RAG,418,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.350751689967025
Agentic Self-RAG,419,comparison,3677,3677,1.0,1.0,4.119679643237937
Agentic Self-RAG,420,comparison,Kansas Song,Kansas Song,1.0,1.0,4.434301731124825
Agentic Self-RAG,421,comparison,no,no,1.0,1.0,4.628621989842293
Agentic Self-RAG,422,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.111529026009037
Agentic Self-RAG,423,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.838554306970589
Agentic Self-RAG,424,comparison,3677,3677,1.0,1.0,4.644326239096149
Agentic Self-RAG,425,comparison,Kansas Song,Kansas Song,1.0,1.0,4.585474332329675
Agentic Self-RAG,426,comparison,no,no,1.0,1.0,3.889298883942606
Agentic Self-RAG,427,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,3.9040280879719518
Agentic Self-RAG,428,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.105871559199608
Agentic Self-RAG,429,comparison,3677,3677,1.0,1.0,3.9093785853295024
Agentic Self-RAG,430,comparison,Kansas Song,Kansas Song,1.0,1.0,4.137570587749236
Agentic Self-RAG,431,comparison,no,no,1.0,1.0,4.899266102419901
Agentic Self-RAG,432,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.366884886508103
Agentic Self-RAG,433,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.039849835859213
Agentic Self-RAG,434,comparison,3677,3677,1.0,1.0,5.35104962226499
Agentic Self-RAG,435,comparison,Kansas Song,Kansas Song,1.0,1.0,4.508662022826961
Agentic Self-RAG,436,comparison,no,no,1.0,1.0,4.372384263863742
Agentic Self-RAG,437,comparison,Chief of Protocol,Chief of Protocol,1.0,1.0,4.517253951514673
Agentic Self-RAG,438,comparison,Greenwich Village,Greenwich Village,1.0,1.0,4.551021467411075
Agentic Self-RAG,439,comparison,3677,3677,1.0,1.0,3.807499349741291
Agentic Self-RAG,440,comparison,Kansas Song,Kansas Song,1.0,1.0,4.763289388371207
Agentic Self-RAG,441,comparison,no,no,1.0,1.0,4.827965037343867
Agentic Self-RAG,442,comparison,no,Chief of Protocol,0.0,0.12573849668917114,4.502099674074682
Agentic Self-RAG,443,comparison,no,Greenwich Village,0.0,0.14559202195778537,4.087724136073306
Agentic Self-RAG,444,comparison,Not stated,3677,0.0,0.1450754818645411,4.647864372024017
Agentic Self-RAG,445,comparison,yes,Kansas Song,0.0,0.24710418997944222,4.047446521267735
Agentic Self-RAG,446,comparison,Not stated,no,0.0,0.20415504643035315,4.291424080586871
Agentic Self-RAG,447,comparison,I dont know,Chief of Protocol,0.0,0.10446834099424904,4.185650786189033
Agentic Self-RAG,448,comparison,Unknown,Greenwich Village,0.0,0.26262457368109654,3.8205393747784946
Agentic Self-RAG,449,comparison,I dont know,3677,0.0,0.16809543028000717,3.64565428198473
Agentic Self-RAG,450,comparison,Unknown,Kansas Song,0.0,0.25433709843930974,3.8590551228711427
Agentic Self-RAG,451,comparison,I dont know,no,0.0,0.2454248321848022,4.142404404399743
Agentic Self-RAG,452,comparison,I dont know,Chief of Protocol,0.0,0.17225464384896616,4.900126993548278
Agentic Self-RAG,453,comparison,no,Greenwich Village,0.0,0.18501531601575041,4.275320399346315
Agentic Self-RAG,454,comparison,I dont know,3677,0.0,0.2544674792386878,3.9662613101561033
Agentic Self-RAG,455,comparison,no,Kansas Song,0.0,0.17461733016148095,4.462177459849075
Agentic Self-RAG,456,comparison,I dont know,no,0.0,0.25129710926549237,4.615213591212338
Agentic Self-RAG,457,comparison,no,Chief of Protocol,0.0,0.21723485381752877,4.290463302445121
Agentic Self-RAG,458,comparison,Unknown,Greenwich Village,0.0,0.20104798231272147,4.480259741495798
Agentic Self-RAG,459,comparison,I dont know,3677,0.0,0.1264081490036897,4.506170194402736
Agentic Self-RAG,460,comparison,I dont know,Kansas Song,0.0,0.175097518047244,4.18352168203516
Agentic Self-RAG,461,comparison,Not stated,no,0.0,0.12055787509959066,4.880637884427528
Agentic Self-RAG,462,comparison,Unknown,Chief of Protocol,0.0,0.19832444915650926,3.936073562417462
Agentic Self-RAG,463,comparison,Unknown,Greenwich Village,0.0,0.24215209230804535,4.3616551616095975
Agentic Self-RAG,464,comparison,no,3677,0.0,0.2266754920261126,3.702264581637182
Agentic Self-RAG,465,comparison,I dont know,Kansas Song,0.0,0.12109053039858722,5.074815607168805
Agentic Self-RAG,466,comparison,yes,no,0.0,0.2540627435358485,4.016812848244476
Agentic Self-RAG,467,comparison,Unknown,Chief of Protocol,0.0,0.1322727028191234,3.7235547948027654
Agentic Self-RAG,468,comparison,Unknown,Greenwich Village,0.0,0.19419441011018163,5.416254261719191
Agentic Self-RAG,469,comparison,Not stated,3677,0.0,0.10579736161540161,3.9605720432848033
Agentic Self-RAG,470,comparison,Not stated,Kansas Song,0.0,0.11722654439959526,3.654247503962596
Agentic Self-RAG,471,comparison,no,no,0.0,0.20223426012936463,4.26961182621749
Agentic Self-RAG,472,comparison,Not stated,Chief of Protocol,0.0,0.0848453163142161,4.45608462582356
Agentic Self-RAG,473,comparison,yes,Greenwich Village,0.0,0.11085641318925932,3.7072474197556136
Agentic Self-RAG,474,comparison,Not stated,3677,0.0,0.1969667929786209,4.770112016983481
Agentic Self-RAG,475,comparison,no,Kansas Song,0.0,0.10813432925633286,3.5836102228304476
Agentic Self-RAG,476,comparison,Unknown,no,0.0,0.07349822136789266,4.6784190424905905
Agentic Self-RAG,477,comparison,Unknown,Chief of Protocol,0.0,0.12905872469746787,4.535368940026907
Agentic Self-RAG,478,comparison,no,Greenwich Village,0.0,0.08310898095546967,4.1207102489635
Agentic Self-RAG,479,comparison,Not stated,3677,0.0,0.0640362892814261,4.094374981516789
Agentic Self-RAG,480,comparison,no,Kansas Song,0.0,0.25858214236661753,4.761765089294468
Agentic Self-RAG,481,comparison,Unknown,no,0.0,0.1443814903093768,4.076055270818852
Agentic Self-RAG,482,comparison,no,Chief of Protocol,0.0,0.15848970408817942,4.342077459999598
Agentic Self-RAG,483,comparison,I dont know,Greenwich Village,0.0,0.21418221188174802,4.136473214868035
Agentic Self-RAG,484,comparison,yes,3677,0.0,0.12723354042383345,3.275982044334587
Agentic Self-RAG,485,comparison,yes,Kansas Song,0.0,0.24458739174712457,3.3797505197829523
Agentic Self-RAG,486,comparison,no,no,0.0,0.193459746083816,4.383269167768162
Agentic Self-RAG,487,comparison,yes,Chief of Protocol,0.0,0.17003045537872102,4.620821624998485
Agentic Self-RAG,488,comparison,no,Greenwich Village,0.0,0.2456459451339706,4.096173640963832
Agentic Self-RAG,489,comparison,no,3677,0.0,0.14657699644900118,4.192634537699756
Agentic Self-RAG,490,comparison,yes,Kansas Song,0.0,0.24978452211564017,3.944576990787914
Agentic Self-RAG,491,comparison,Unknown,no,0.0,0.2624343606177021,3.974592025440073
Agentic Self-RAG,492,comparison,no,Chief of Protocol,0.0,0.2205921259751677,4.039581145264057
Agentic Self-RAG,493,comparison,I dont know,Greenwich Village,0.0,0.25032174895555265,3.9343419244623172
Agentic Self-RAG,494,comparison,yes,3677,0.0,0.23834863358358477,3.794108451831156
Agentic Self-RAG,495,comparison,Not stated,Kansas Song,0.0,0.12267844213241626,3.8189219508840324
Agentic Self-RAG,496,comparison,I dont know,no,0.0,0.0844601381547077,4.310270119884784
Agentic Self-RAG,497,comparison,Not stated,Chief of Protocol,0.0,0.11991233047000935,4.346723218843621
Agentic Self-RAG,498,comparison,no,Greenwich Village,0.0,0.1678637069671042,4.9000023821195295
Agentic Self-RAG,499,comparison,Unknown,3677,0.0,0.23321194771559944,4.347664690086711
Ultra Agentic RAG,0,bridge,yes,yes,1.0,1.0,5.850614170196618
Ultra Agentic RAG,1,bridge,3677,3677,1.0,1.0,6.620101856502912
Ultra Agentic RAG,2,bridge,1986 to 2013,1986 to 2013,1.0,1.0,5.686364990318757
Ultra Agentic RAG,3,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.803338774468005
Ultra Agentic RAG,4,bridge,no,no,1.0,1.0,5.43977241563029
Ultra Agentic RAG,5,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.469938258867188
Ultra Agentic RAG,6,bridge,1999,1999,1.0,1.0,4.027691890920618
Ultra Agentic RAG,7,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.916053821035958
Ultra Agentic RAG,8,bridge,David Weissman,David Weissman,1.0,1.0,6.698466477844682
Ultra Agentic RAG,9,bridge,no,no,1.0,1.0,4.958368291908025
Ultra Agentic RAG,10,bridge,Kansas Song,Kansas Song,1.0,1.0,5.751227061667259
Ultra Agentic RAG,11,bridge,Animorphs,Animorphs,1.0,1.0,6.429514461291331
Ultra Agentic RAG,12,bridge,yes,yes,1.0,1.0,5.110937239012283
Ultra Agentic RAG,13,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,5.6212935491734335
Ultra Agentic RAG,14,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.916401059862214
Ultra Agentic RAG,15,bridge,yes,yes,1.0,1.0,5.931798552234981
Ultra Agentic RAG,16,bridge,3677,3677,1.0,1.0,5.352598415031753
Ultra Agentic RAG,17,bridge,1986 to 2013,1986 to 2013,1.0,1.0,5.890153699089907
Ultra Agentic RAG,18,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.507019733234095
Ultra Agentic RAG,19,bridge,no,no,1.0,1.0,5.8214564236742
Ultra Agentic RAG,20,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.460647198213207
Ultra Agentic RAG,21,bridge,1999,1999,1.0,1.0,5.013708823584483
Ultra Agentic RAG,22,bridge,Greenwich Village,Greenwich Village,1.0,1.0,6.128487794406335
Ultra Agentic RAG,23,bridge,David Weissman,David Weissman,1.0,1.0,5.809267342359856
Ultra Agentic RAG,24,bridge,no,no,1.0,1.0,6.547106172821766
Ultra Agentic RAG,25,bridge,Kansas Song,Kansas Song,1.0,1.0,4.463499696750046
Ultra Agentic RAG,26,bridge,Animorphs,Animorphs,1.0,1.0,5.19059693114354
Ultra Agentic RAG,27,bridge,yes,yes,1.0,1.0,6.519676642432481
Ultra Agentic RAG,28,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.838718073451318
Ultra Agentic RAG,29,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.27468560395947
Ultra Agentic RAG,30,bridge,yes,yes,1.0,1.0,6.539327074417997
Ultra Agentic RAG,31,bridge,3677,3677,1.0,1.0,5.674243553070789
Ultra Agentic RAG,32,bridge,1986 to 2013,1986 to 2013,1.0,1.0,5.763071737275399
Ultra Agentic RAG,33,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,6.035059714513332
Ultra Agentic RAG,34,bridge,no,no,1.0,1.0,5.336709025742344
Ultra Agentic RAG,35,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.500161570798523
Ultra Agentic RAG,36,bridge,1999,1999,1.0,1.0,6.506601811280774
Ultra Agentic RAG,37,bridge,Greenwich Village,Greenwich Village,1.0,1.0,6.024824528290852
Ultra Agentic RAG,38,bridge,David Weissman,David Weissman,1.0,1.0,5.573903884904562
Ultra Agentic RAG,39,bridge,no,no,1.0,1.0,5.976891670293911
Ultra Agentic RAG,40,bridge,Kansas Song,Kansas Song,1.0,1.0,5.78681698036103
Ultra Agentic RAG,41,bridge,Animorphs,Animorphs,1.0,1.0,4.832107083801157
Ultra Agentic RAG,42,bridge,yes,yes,1.0,1.0,5.427869380206101
Ultra Agentic RAG,43,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,6.024089196930027
Ultra Agentic RAG,44,bridge,Terry Richardson,Terry Richardson,1.0,1.0,6.809257436083621
Ultra Agentic RAG,45,bridge,yes,yes,1.0,1.0,3.9672313845318063
Ultra Agentic RAG,46,bridge,3677,3677,1.0,1.0,5.901637742708492
Ultra Agentic RAG,47,bridge,1986 to 2013,1986 to 2013,1.0,1.0,6.27053286506902
Ultra Agentic RAG,48,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.828418770273255
Ultra Agentic RAG,49,bridge,no,no,1.0,1.0,6.247833558024202
Ultra Agentic RAG,50,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.61788319305435
Ultra Agentic RAG,51,bridge,1999,1999,1.0,1.0,5.6361126235812415
Ultra Agentic RAG,52,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.23737792222033
Ultra Agentic RAG,53,bridge,David Weissman,David Weissman,1.0,1.0,5.408009704266154
Ultra Agentic RAG,54,bridge,no,no,1.0,1.0,6.741975215762987
Ultra Agentic RAG,55,bridge,Kansas Song,Kansas Song,1.0,1.0,4.900133548393502
Ultra Agentic RAG,56,bridge,Animorphs,Animorphs,1.0,1.0,6.410642167922093
Ultra Agentic RAG,57,bridge,yes,yes,1.0,1.0,5.72526279114963
Ultra Agentic RAG,58,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.669802774768655
Ultra Agentic RAG,59,bridge,Terry Richardson,Terry Richardson,1.0,1.0,6.406563295399508
Ultra Agentic RAG,60,bridge,yes,yes,1.0,1.0,5.994927922019272
Ultra Agentic RAG,61,bridge,3677,3677,1.0,1.0,5.456100124662581
Ultra Agentic RAG,62,bridge,1986 to 2013,1986 to 2013,1.0,1.0,7.852523773501513
Ultra Agentic RAG,63,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.766270702996123
Ultra Agentic RAG,64,bridge,no,no,1.0,1.0,6.528431526581708
Ultra Agentic RAG,65,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.565559495476554
Ultra Agentic RAG,66,bridge,1999,1999,1.0,1.0,4.569312236512868
Ultra Agentic RAG,67,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.429327163652719
Ultra Agentic RAG,68,bridge,David Weissman,David Weissman,1.0,1.0,5.5576315364683895
Ultra Agentic RAG,69,bridge,no,no,1.0,1.0,7.313944855212246
Ultra Agentic RAG,70,bridge,Kansas Song,Kansas Song,1.0,1.0,5.684109106536596
Ultra Agentic RAG,71,bridge,Animorphs,Animorphs,1.0,1.0,5.280605255455399
Ultra Agentic RAG,72,bridge,yes,yes,1.0,1.0,5.498082954405132
Ultra Agentic RAG,73,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,6.342495900359875
Ultra Agentic RAG,74,bridge,Terry Richardson,Terry Richardson,1.0,1.0,7.028784189706329
Ultra Agentic RAG,75,bridge,yes,yes,1.0,1.0,6.723404219190547
Ultra Agentic RAG,76,bridge,3677,3677,1.0,1.0,6.358089834888886
Ultra Agentic RAG,77,bridge,1986 to 2013,1986 to 2013,1.0,1.0,5.493636186444049
Ultra Agentic RAG,78,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,6.012095483459037
Ultra Agentic RAG,79,bridge,no,no,1.0,1.0,5.759804237158608
Ultra Agentic RAG,80,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.690002823769721
Ultra Agentic RAG,81,bridge,1999,1999,1.0,1.0,5.908617936756941
Ultra Agentic RAG,82,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.903171750649282
Ultra Agentic RAG,83,bridge,David Weissman,David Weissman,1.0,1.0,5.958129628872292
Ultra Agentic RAG,84,bridge,no,no,1.0,1.0,5.300450731691864
Ultra Agentic RAG,85,bridge,Kansas Song,Kansas Song,1.0,1.0,5.921298768776111
Ultra Agentic RAG,86,bridge,Animorphs,Animorphs,1.0,1.0,4.701901539614999
Ultra Agentic RAG,87,bridge,yes,yes,1.0,1.0,6.212739334080709
Ultra Agentic RAG,88,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,6.121682858963008
Ultra Agentic RAG,89,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.836665094214755
Ultra Agentic RAG,90,bridge,yes,yes,1.0,1.0,6.254622139937577
Ultra Agentic RAG,91,bridge,3677,3677,1.0,1.0,6.385120413875984
Ultra Agentic RAG,92,bridge,1986 to 2013,1986 to 2013,1.0,1.0,6.824714841215401
Ultra Agentic RAG,93,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,6.016520751969101
Ultra Agentic RAG,94,bridge,no,no,1.0,1.0,5.069055608926656
Ultra Agentic RAG,95,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.9297497518862015
Ultra Agentic RAG,96,bridge,1999,1999,1.0,1.0,5.942452929660042
Ultra Agentic RAG,97,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.524108060023296
Ultra Agentic RAG,98,bridge,David Weissman,David Weissman,1.0,1.0,6.7940241634010246
Ultra Agentic RAG,99,bridge,no,no,1.0,1.0,6.41314047102478
Ultra Agentic RAG,100,bridge,Kansas Song,Kansas Song,1.0,1.0,6.0072788142924285
Ultra Agentic RAG,101,bridge,Animorphs,Animorphs,1.0,1.0,6.663836814458651
Ultra Agentic RAG,102,bridge,yes,yes,1.0,1.0,5.5018965118586625
Ultra Agentic RAG,103,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,5.249049904875792
Ultra Agentic RAG,104,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.8319786834986465
Ultra Agentic RAG,105,bridge,yes,yes,1.0,1.0,6.0386289657341
Ultra Agentic RAG,106,bridge,3677,3677,1.0,1.0,6.230101117249369
Ultra Agentic RAG,107,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.825469350776446
Ultra Agentic RAG,108,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.496171859223281
Ultra Agentic RAG,109,bridge,no,no,1.0,1.0,5.962531485804834
Ultra Agentic RAG,110,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.402950436444251
Ultra Agentic RAG,111,bridge,1999,1999,1.0,1.0,5.980399060554171
Ultra Agentic RAG,112,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.408282182255542
Ultra Agentic RAG,113,bridge,David Weissman,David Weissman,1.0,1.0,5.3500859995175825
Ultra Agentic RAG,114,bridge,no,no,1.0,1.0,6.461287657836805
Ultra Agentic RAG,115,bridge,Kansas Song,Kansas Song,1.0,1.0,5.429509255008017
Ultra Agentic RAG,116,bridge,Animorphs,Animorphs,1.0,1.0,6.450313361784016
Ultra Agentic RAG,117,bridge,yes,yes,1.0,1.0,5.160399846467636
Ultra Agentic RAG,118,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,5.483529344568959
Ultra Agentic RAG,119,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.959532693260901
Ultra Agentic RAG,120,bridge,yes,yes,1.0,1.0,5.681131162757747
Ultra Agentic RAG,121,bridge,3677,3677,1.0,1.0,7.034434327526027
Ultra Agentic RAG,122,bridge,1986 to 2013,1986 to 2013,1.0,1.0,6.205259909076349
Ultra Agentic RAG,123,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.8035759637542785
Ultra Agentic RAG,124,bridge,no,no,1.0,1.0,6.184314284729455
Ultra Agentic RAG,125,bridge,YG Entertainment,YG Entertainment,1.0,1.0,7.340698507444497
Ultra Agentic RAG,126,bridge,1999,1999,1.0,1.0,5.064395484051513
Ultra Agentic RAG,127,bridge,Greenwich Village,Greenwich Village,1.0,1.0,5.517601207163192
Ultra Agentic RAG,128,bridge,David Weissman,David Weissman,1.0,1.0,6.009605940425144
Ultra Agentic RAG,129,bridge,no,no,1.0,1.0,5.325632045656487
Ultra Agentic RAG,130,bridge,Kansas Song,Kansas Song,1.0,1.0,5.732872713903058
Ultra Agentic RAG,131,bridge,Animorphs,Animorphs,1.0,1.0,4.845825652475688
Ultra Agentic RAG,132,bridge,yes,yes,1.0,1.0,6.463092656897276
Ultra Agentic RAG,133,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,6.151797343709709
Ultra Agentic RAG,134,bridge,Terry Richardson,Terry Richardson,1.0,1.0,6.244824927236081
Ultra Agentic RAG,135,bridge,yes,yes,1.0,1.0,5.681699873092876
Ultra Agentic RAG,136,bridge,3677,3677,1.0,1.0,5.905681013658265
Ultra Agentic RAG,137,bridge,1986 to 2013,1986 to 2013,1.0,1.0,5.614609659194702
Ultra Agentic RAG,138,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,6.179338076730523
Ultra Agentic RAG,139,bridge,no,no,1.0,1.0,5.663109659528645
Ultra Agentic RAG,140,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.634490195758274
Ultra Agentic RAG,141,bridge,1999,1999,1.0,1.0,4.487918524377094
Ultra Agentic RAG,142,bridge,Greenwich Village,Greenwich Village,1.0,1.0,6.131707419759568
Ultra Agentic RAG,143,bridge,David Weissman,David Weissman,1.0,1.0,6.110894983473906
Ultra Agentic RAG,144,bridge,no,no,1.0,1.0,5.879611680013669
Ultra Agentic RAG,145,bridge,Kansas Song,Kansas Song,1.0,1.0,5.972107011338321
Ultra Agentic RAG,146,bridge,Animorphs,Animorphs,1.0,1.0,5.713904916447211
Ultra Agentic RAG,147,bridge,yes,yes,1.0,1.0,5.459334325291713
Ultra Agentic RAG,148,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,7.006350422074515
Ultra Agentic RAG,149,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.613913600110323
Ultra Agentic RAG,150,bridge,yes,yes,1.0,1.0,5.6444853622300055
Ultra Agentic RAG,151,bridge,3677,3677,1.0,1.0,6.229986874716092
Ultra Agentic RAG,152,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.39724213622339
Ultra Agentic RAG,153,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.998387622225054
Ultra Agentic RAG,154,bridge,no,no,1.0,1.0,4.99112458443779
Ultra Agentic RAG,155,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.406259964169473
Ultra Agentic RAG,156,bridge,1999,1999,1.0,1.0,6.469892149910069
Ultra Agentic RAG,157,bridge,Greenwich Village,Greenwich Village,1.0,1.0,6.249732955151604
Ultra Agentic RAG,158,bridge,David Weissman,David Weissman,1.0,1.0,6.759547909609399
Ultra Agentic RAG,159,bridge,no,no,1.0,1.0,6.618239419761859
Ultra Agentic RAG,160,bridge,Kansas Song,Kansas Song,1.0,1.0,6.8192053706942275
Ultra Agentic RAG,161,bridge,Animorphs,Animorphs,1.0,1.0,6.018038379435526
Ultra Agentic RAG,162,bridge,yes,yes,1.0,1.0,6.014933859225551
Ultra Agentic RAG,163,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,6.200395580028336
Ultra Agentic RAG,164,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.661066203669948
Ultra Agentic RAG,165,bridge,yes,yes,1.0,1.0,7.223590645963063
Ultra Agentic RAG,166,bridge,3677,3677,1.0,1.0,5.679308397145354
Ultra Agentic RAG,167,bridge,1986 to 2013,1986 to 2013,1.0,1.0,6.095975286219962
Ultra Agentic RAG,168,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.8304088701281085
Ultra Agentic RAG,169,bridge,no,no,1.0,1.0,5.991795924339231
Ultra Agentic RAG,170,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.210140468848726
Ultra Agentic RAG,171,bridge,1999,1999,1.0,1.0,6.3816033522111395
Ultra Agentic RAG,172,bridge,Greenwich Village,Greenwich Village,1.0,1.0,7.065842645514676
Ultra Agentic RAG,173,bridge,David Weissman,David Weissman,1.0,1.0,6.181326713942295
Ultra Agentic RAG,174,bridge,no,no,1.0,1.0,7.246881383033211
Ultra Agentic RAG,175,bridge,Kansas Song,Kansas Song,1.0,1.0,6.804518615464161
Ultra Agentic RAG,176,bridge,Animorphs,Animorphs,1.0,1.0,6.8939106243542065
Ultra Agentic RAG,177,bridge,yes,yes,1.0,1.0,6.7005114690786005
Ultra Agentic RAG,178,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,5.1844630646197665
Ultra Agentic RAG,179,bridge,Terry Richardson,Terry Richardson,1.0,1.0,6.2482102635635135
Ultra Agentic RAG,180,bridge,yes,yes,1.0,1.0,5.688317696960716
Ultra Agentic RAG,181,bridge,3677,3677,1.0,1.0,5.788797189456386
Ultra Agentic RAG,182,bridge,1986 to 2013,1986 to 2013,1.0,1.0,6.11251756838419
Ultra Agentic RAG,183,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,6.041890531185383
Ultra Agentic RAG,184,bridge,no,no,1.0,1.0,5.99159084938902
